,engine,cycle,setting_1,setting_2,setting_3,(Fan inlet temperature) (◦R),(LPC outlet temperature) (◦R),(HPC outlet temperature) (◦R),(LPT outlet temperature) (◦R),(Fan inlet Pressure) (psia),(bypass-duct pressure) (psia),(HPC outlet pressure) (psia),(Physical fan speed) (rpm),(Physical core speed) (rpm),(Engine pressure ratio(P50/P2),(HPC outlet Static pressure) (psia),(Ratio of fuel flow to Ps30) (pps/psia),(Corrected fan speed) (rpm),(Corrected core speed) (rpm),(Bypass Ratio) ,(Burner fuel-air ratio),(Bleed Enthalpy),(Required fan speed),(Required fan conversion speed),(High-pressure turbines Cool air flow),(Low-pressure turbines Cool air flow),RUL
11716,59,179,0.0004,-0.0002,100.0,518.67,643.04,1596.13,1404.63,14.62,21.61,553.57,2388.1,9058.94,1.3,47.64,520.86,2388.12,8137.5,8.4453,0.03,392,2388,100.0,38.95,23.294,52
11717,59,180,0.0036,0.0003,100.0,518.67,642.76,1595.89,1416.18,14.62,21.61,553.04,2388.09,9066.59,1.3,47.65,521.43,2388.05,8139.2,8.4554,0.03,392,2388,100.0,38.86,23.2266,51
11718,59,181,-0.0007,-0.0004,100.0,518.67,643.03,1596.71,1410.45,14.62,21.61,553.52,2388.13,9063.12,1.3,47.45,521.15,2388.07,8143.72,8.4519,0.03,394,2388,100.0,38.86,23.3088,50
11719,59,182,-0.0011,-0.0,100.0,518.67,642.68,1590.39,1412.47,14.62,21.61,553.18,2388.1,9062.77,1.3,47.53,521.32,2388.14,8138.82,8.4415,0.03,394,2388,100.0,38.87,23.2384,49
11720,59,183,0.0042,-0.0,100.0,518.67,642.3,1587.56,1411.66,14.62,21.61,553.51,2388.12,9058.51,1.3,47.76,520.9,2388.01,8142.98,8.4523,0.03,394,2388,100.0,38.75,23.4106,48
11721,59,184,-0.0014,-0.0005,100.0,518.67,642.87,1596.72,1410.78,14.62,21.61,553.17,2388.17,9054.56,1.3,47.78,521.38,2388.12,8139.96,8.4869,0.03,392,2388,100.0,38.71,23.175,47
11722,59,185,-0.0005,0.0003,100.0,518.67,643.08,1594.19,1412.15,14.62,21.61,553.99,2388.12,9060.18,1.3,47.52,520.84,2388.09,8138.35,8.4346,0.03,394,2388,100.0,38.84,23.2264,46
11723,59,186,-0.0021,-0.0004,100.0,518.67,642.49,1591.65,1408.31,14.62,21.61,553.04,2388.11,9057.64,1.3,47.67,521.39,2388.06,8134.59,8.4606,0.03,394,2388,100.0,38.68,23.2328,45
11724,59,187,0.0006,0.0,100.0,518.67,643.03,1586.02,1405.76,14.62,21.61,552.4,2388.16,9068.12,1.3,47.62,521.07,2388.15,8140.97,8.4359,0.03,395,2388,100.0,38.72,23.3242,44
11725,59,188,-0.0013,0.0001,100.0,518.67,643.34,1591.01,1406.32,14.62,21.61,552.85,2388.12,9063.79,1.3,47.7,521.31,2388.1,8141.38,8.426,0.03,394,2388,100.0,38.73,23.2959,43
11726,59,189,0.0025,-0.0002,100.0,518.67,642.62,1586.19,1406.73,14.62,21.61,553.13,2388.11,9064.19,1.3,47.67,520.86,2388.13,8138.39,8.4687,0.03,395,2388,100.0,38.87,23.1882,42
11727,59,190,0.0003,-0.0003,100.0,518.67,642.69,1594.76,1414.46,14.62,21.61,552.56,2388.13,9066.86,1.3,47.81,521.16,2388.15,8144.65,8.4648,0.03,394,2388,100.0,38.71,23.3562,41
11728,59,191,0.0008,0.0,100.0,518.67,643.19,1590.32,1411.52,14.62,21.61,553.0,2388.11,9067.69,1.3,47.67,521.49,2388.16,8136.66,8.4759,0.03,395,2388,100.0,38.64,23.2527,40
11729,59,192,0.0022,0.0002,100.0,518.67,642.82,1594.94,1406.03,14.62,21.61,552.08,2388.14,9065.11,1.3,47.59,520.83,2388.14,8141.43,8.4575,0.03,393,2388,100.0,38.86,23.3309,39
11730,59,193,0.002,0.0001,100.0,518.67,642.73,1599.8,1408.93,14.62,21.61,553.0,2388.17,9062.05,1.3,47.55,520.53,2388.15,8140.35,8.4864,0.03,395,2388,100.0,38.73,23.2154,38
11731,59,194,-0.0038,0.0003,100.0,518.67,642.85,1601.16,1419.62,14.62,21.61,553.87,2388.15,9075.9,1.3,47.58,521.48,2388.17,8139.66,8.4777,0.03,395,2388,100.0,38.85,23.2899,37
11732,59,195,-0.0003,0.0004,100.0,518.67,642.59,1597.87,1425.96,14.62,21.61,553.18,2388.13,9055.0,1.3,47.69,520.56,2388.12,8137.74,8.4263,0.03,394,2388,100.0,38.78,23.2586,36
11733,59,196,0.0001,-0.0,100.0,518.67,642.81,1598.62,1414.28,14.62,21.61,553.76,2388.17,9057.62,1.3,47.79,521.44,2388.18,8133.83,8.4619,0.03,396,2388,100.0,38.77,23.1429,35
11734,59,197,0.0016,0.0002,100.0,518.67,643.25,1589.76,1419.41,14.62,21.61,553.4,2388.19,9062.46,1.3,47.66,520.63,2388.21,8143.15,8.4597,0.03,395,2388,100.0,38.68,23.2904,34
11735,59,198,0.0009,-0.0002,100.0,518.67,642.66,1591.75,1419.49,14.62,21.61,553.06,2388.1,9059.74,1.3,47.69,520.84,2388.1,8134.79,8.436,0.03,394,2388,100.0,38.86,23.2813,33
11736,59,199,-0.0011,0.0,100.0,518.67,643.24,1600.12,1406.74,14.62,21.61,552.68,2388.11,9065.65,1.3,47.78,521.13,2388.13,8138.65,8.4323,0.03,394,2388,100.0,38.78,23.235,32
11737,59,200,0.0044,-0.0002,100.0,518.67,643.15,1604.41,1413.77,14.62,21.61,552.35,2388.16,9069.71,1.3,47.72,521.05,2388.17,8141.09,8.4723,0.03,394,2388,100.0,38.69,23.3227,31
11738,59,201,-0.0002,-0.0001,100.0,518.67,642.97,1592.23,1422.52,14.62,21.61,552.79,2388.16,9060.79,1.3,47.64,520.56,2388.1,8139.88,8.4984,0.03,395,2388,100.0,38.67,23.2887,30
11739,59,202,-0.0007,0.0004,100.0,518.67,643.01,1599.8,1416.56,14.62,21.61,552.86,2388.13,9059.57,1.3,47.78,520.14,2388.14,8142.87,8.4696,0.03,395,2388,100.0,38.6,23.2109,29
11740,59,203,-0.0042,-0.0005,100.0,518.67,643.16,1596.07,1418.08,14.62,21.61,551.99,2388.19,9061.17,1.3,47.89,520.66,2388.17,8136.8,8.4535,0.03,394,2388,100.0,38.67,23.2076,28
11741,59,204,0.0026,-0.0001,100.0,518.67,643.11,1580.1,1412.49,14.62,21.61,552.36,2388.11,9061.04,1.3,47.65,520.49,2388.17,8146.3,8.4868,0.03,394,2388,100.0,38.74,23.2261,27
11742,59,205,0.0022,-0.0002,100.0,518.67,642.8,1599.21,1418.72,14.62,21.61,552.1,2388.11,9061.42,1.3,47.73,520.65,2388.13,8139.5,8.4771,0.03,394,2388,100.0,38.69,23.1832,26
11743,59,206,0.0027,-0.0002,100.0,518.67,642.73,1594.98,1420.36,14.62,21.61,551.76,2388.15,9069.01,1.3,47.75,520.55,2388.14,8142.56,8.4546,0.03,395,2388,100.0,38.8,23.2558,25
11744,59,207,0.0029,0.0,100.0,518.67,643.32,1599.41,1416.11,14.62,21.61,552.05,2388.17,9066.36,1.3,47.95,520.46,2388.2,8143.8,8.4951,0.03,396,2388,100.0,38.55,23.1637,24
11745,59,208,-0.0018,-0.0003,100.0,518.67,642.68,1595.16,1424.0,14.62,21.61,552.05,2388.13,9060.48,1.3,48.01,520.11,2388.15,8138.67,8.4417,0.03,396,2388,100.0,38.7,23.1342,23
11746,59,209,0.0033,0.0001,100.0,518.67,642.9,1596.59,1414.54,14.62,21.61,552.5,2388.19,9057.71,1.3,47.67,520.92,2388.2,8141.02,8.4795,0.03,393,2388,100.0,38.55,23.2676,22
11747,59,210,-0.0004,0.0002,100.0,518.67,643.18,1600.76,1421.0,14.62,21.61,552.12,2388.18,9059.81,1.3,47.92,520.66,2388.2,8136.4,8.4791,0.03,394,2388,100.0,38.57,23.1527,21
11748,59,211,0.0037,0.0001,100.0,518.67,643.08,1602.91,1416.89,14.62,21.61,551.74,2388.19,9060.02,1.3,47.94,520.25,2388.18,8136.91,8.4844,0.03,395,2388,100.0,38.76,23.2471,20
11749,59,212,-0.005,-0.0005,100.0,518.67,642.78,1591.39,1421.01,14.62,21.61,552.58,2388.16,9069.9,1.3,47.85,520.16,2388.15,8138.42,8.4711,0.03,395,2388,100.0,38.61,23.2378,19
11750,59,213,-0.0006,0.0005,100.0,518.67,643.19,1600.85,1423.3,14.62,21.61,552.11,2388.21,9068.51,1.3,47.85,520.45,2388.17,8135.9,8.4901,0.03,396,2388,100.0,38.66,23.1887,18
11751,59,214,-0.0018,-0.0003,100.0,518.67,643.2,1597.76,1417.63,14.62,21.61,552.05,2388.21,9070.95,1.3,47.91,520.68,2388.18,8144.15,8.4853,0.03,394,2388,100.0,38.38,23.1812,17
11752,59,215,-0.0024,-0.0001,100.0,518.67,643.34,1594.58,1418.44,14.62,21.61,551.59,2388.21,9062.7,1.3,47.92,520.53,2388.22,8137.86,8.4852,0.03,398,2388,100.0,38.58,23.2726,16
11753,59,216,-0.0,0.0002,100.0,518.67,643.57,1598.79,1425.27,14.62,21.61,552.32,2388.18,9066.73,1.3,47.95,520.28,2388.24,8135.99,8.5073,0.03,394,2388,100.0,38.72,23.2616,15
11754,59,217,-0.001,-0.0001,100.0,518.67,642.34,1598.51,1418.95,14.62,21.61,551.86,2388.22,9063.76,1.3,47.86,519.86,2388.19,8136.29,8.4928,0.03,394,2388,100.0,38.58,23.1679,14
11755,59,218,-0.0054,0.0002,100.0,518.67,643.64,1598.02,1414.18,14.62,21.61,552.43,2388.23,9060.62,1.3,47.92,519.61,2388.21,8138.12,8.5318,0.03,395,2388,100.0,38.34,23.1616,13
11756,59,219,0.0027,-0.0005,100.0,518.67,643.27,1599.87,1417.33,14.62,21.61,552.05,2388.25,9071.83,1.3,47.96,519.96,2388.22,8138.8,8.5069,0.03,395,2388,100.0,38.55,23.0707,12
11757,59,220,-0.0014,0.0002,100.0,518.67,643.84,1602.08,1417.58,14.62,21.61,551.62,2388.23,9061.17,1.3,47.95,520.26,2388.23,8140.33,8.5077,0.03,396,2388,100.0,38.39,23.145,11
11758,59,221,0.0008,-0.0004,100.0,518.67,643.14,1596.25,1424.94,14.62,21.61,552.14,2388.23,9062.56,1.3,48.24,520.45,2388.22,8133.85,8.4918,0.03,395,2388,100.0,38.65,23.1631,10
11759,59,222,-0.0024,0.0004,100.0,518.67,643.41,1601.25,1427.51,14.62,21.61,552.04,2388.22,9058.2,1.3,48.1,519.87,2388.26,8145.15,8.5008,0.03,395,2388,100.0,38.45,23.1103,9
11760,59,223,0.0001,0.0,100.0,518.67,643.6,1602.46,1424.16,14.62,21.61,551.68,2388.2,9066.96,1.3,48.22,520.07,2388.24,8140.02,8.4959,0.03,394,2388,100.0,38.49,23.1274,8
11761,59,224,-0.0032,0.0001,100.0,518.67,643.64,1593.92,1420.56,14.62,21.61,551.66,2388.21,9070.84,1.3,48.08,519.62,2388.19,8138.09,8.5062,0.03,397,2388,100.0,38.35,23.0915,7
11762,59,225,0.003,0.0004,100.0,518.67,643.76,1604.01,1422.57,14.62,21.61,551.64,2388.24,9063.62,1.3,48.16,520.3,2388.26,8132.3,8.5162,0.03,397,2388,100.0,38.43,23.0844,6
11763,59,226,0.0012,-0.0002,100.0,518.67,643.47,1591.33,1420.92,14.62,21.61,552.27,2388.23,9062.85,1.3,48.25,520.05,2388.28,8140.27,8.4971,0.03,396,2388,100.0,38.44,23.0291,5
11764,59,227,-0.004,-0.0003,100.0,518.67,643.36,1603.48,1425.92,14.62,21.61,551.83,2388.23,9067.15,1.3,48.08,519.24,2388.19,8143.16,8.5272,0.03,395,2388,100.0,38.43,23.035,4
11765,59,228,-0.0,-0.0001,100.0,518.67,643.58,1599.79,1432.85,14.62,21.61,551.3,2388.22,9068.13,1.3,48.08,519.36,2388.2,8135.62,8.5353,0.03,396,2388,100.0,38.56,23.0203,3
11766,59,229,0.0016,-0.0001,100.0,518.67,643.62,1602.36,1429.64,14.62,21.61,551.35,2388.22,9073.2,1.3,48.41,519.44,2388.26,8143.48,8.5208,0.03,396,2388,100.0,38.38,23.0154,2
11767,59,230,-0.0016,-0.0004,100.0,518.67,643.93,1597.9,1429.54,14.62,21.61,551.33,2388.28,9066.11,1.3,48.14,518.99,2388.27,8138.19,8.5105,0.03,397,2388,100.0,38.51,23.0253,1
11768,59,231,0.002,-0.0004,100.0,518.67,643.47,1599.56,1425.87,14.62,21.61,550.88,2388.28,9063.69,1.3,48.14,519.09,2388.24,8141.32,8.5155,0.03,395,2388,100.0,38.44,23.0258,0
11769,60,1,0.0018,0.0001,100.0,518.67,642.65,1585.71,1394.7,14.62,21.61,554.13,2388.14,9044.2,1.3,47.69,521.92,2388.11,8135.39,8.4409,0.03,392,2388,100.0,38.89,23.3721,171
11770,60,2,-0.0004,0.0003,100.0,518.67,642.42,1593.58,1400.03,14.62,21.61,553.43,2388.08,9057.18,1.3,47.44,521.18,2388.1,8138.29,8.4322,0.03,392,2388,100.0,38.85,23.2555,170
11771,60,3,-0.0021,-0.0005,100.0,518.67,642.6,1593.09,1410.91,14.62,21.61,552.92,2388.09,9055.05,1.3,47.45,521.78,2388.09,8137.73,8.3939,0.03,392,2388,100.0,38.91,23.3312,169
11772,60,4,0.002,0.0,100.0,518.67,643.16,1589.06,1402.44,14.62,21.61,553.71,2388.08,9054.31,1.3,47.42,521.86,2388.1,8138.23,8.4385,0.03,394,2388,100.0,38.81,23.3245,168
11773,60,5,-0.0002,-0.0005,100.0,518.67,642.07,1585.92,1406.07,14.62,21.61,553.36,2388.13,9059.62,1.3,47.3,521.3,2388.12,8134.97,8.4046,0.03,394,2388,100.0,38.91,23.3379,167
11774,60,6,-0.0033,-0.0002,100.0,518.67,642.55,1593.88,1412.78,14.62,21.61,553.5,2388.12,9059.94,1.3,47.34,521.6,2388.05,8134.75,8.45,0.03,392,2388,100.0,39.04,23.3846,166
11775,60,7,-0.003,0.0002,100.0,518.67,642.35,1587.41,1403.04,14.62,21.61,553.45,2388.08,9048.99,1.3,47.5,521.76,2388.04,8133.01,8.4698,0.03,392,2388,100.0,39.04,23.4062,165
11776,60,8,-0.001,0.0002,100.0,518.67,642.63,1588.18,1407.92,14.62,21.61,553.93,2388.08,9050.76,1.3,47.49,521.72,2388.05,8132.31,8.4035,0.03,392,2388,100.0,38.77,23.4709,164
11777,60,9,-0.0025,-0.0,100.0,518.67,642.71,1572.98,1400.44,14.62,21.61,553.78,2388.11,9048.7,1.3,47.46,521.76,2388.11,8131.83,8.4011,0.03,392,2388,100.0,38.87,23.2853,163
11778,60,10,0.0028,-0.0002,100.0,518.67,642.46,1591.97,1411.79,14.62,21.61,553.24,2388.03,9054.97,1.3,47.49,521.58,2388.08,8130.02,8.3946,0.03,393,2388,100.0,38.88,23.429,162
11779,60,11,-0.0006,-0.0002,100.0,518.67,642.49,1585.55,1403.58,14.62,21.61,554.03,2388.1,9050.53,1.3,47.59,521.96,2388.06,8136.65,8.4247,0.03,393,2388,100.0,38.91,23.3262,161
11780,60,12,0.0026,-0.0003,100.0,518.67,643.33,1588.89,1407.71,14.62,21.61,553.15,2388.08,9054.65,1.3,47.52,521.59,2388.1,8130.45,8.4066,0.03,394,2388,100.0,38.75,23.3193,160
11781,60,13,0.0005,0.0003,100.0,518.67,642.96,1588.41,1401.59,14.62,21.61,554.25,2388.08,9058.96,1.3,47.27,521.47,2388.04,8132.87,8.4144,0.03,394,2388,100.0,38.95,23.2478,159
11782,60,14,0.0022,0.0001,100.0,518.67,643.09,1584.49,1400.98,14.62,21.61,554.27,2388.04,9050.07,1.3,47.51,521.58,2388.09,8131.22,8.4358,0.03,394,2388,100.0,39.02,23.2697,158
11783,60,15,0.0001,0.0003,100.0,518.67,642.4,1580.48,1406.37,14.62,21.61,554.39,2388.14,9056.42,1.3,47.5,521.72,2387.98,8134.0,8.4241,0.03,392,2388,100.0,38.96,23.3323,157
11784,60,16,0.0014,-0.0004,100.0,518.67,643.08,1594.84,1405.9,14.62,21.61,554.13,2388.09,9061.88,1.3,47.32,521.63,2388.08,8136.78,8.4041,0.03,393,2388,100.0,38.97,23.2768,156
11785,60,17,-0.001,-0.0003,100.0,518.67,642.63,1581.38,1402.37,14.62,21.61,553.87,2388.04,9057.68,1.3,47.49,521.85,2388.05,8137.56,8.3793,0.03,393,2388,100.0,39.03,23.2617,155
11786,60,18,0.0013,-0.0005,100.0,518.67,642.55,1584.62,1401.8,14.62,21.61,553.85,2388.11,9056.39,1.3,47.34,521.99,2388.09,8135.74,8.4304,0.03,394,2388,100.0,39.0,23.3598,154
11787,60,19,0.0022,0.0003,100.0,518.67,642.65,1585.16,1401.74,14.62,21.61,553.72,2388.1,9049.18,1.3,47.18,521.58,2388.1,8133.99,8.4135,0.03,392,2388,100.0,38.8,23.471,153
11788,60,20,0.001,0.0004,100.0,518.67,642.62,1589.33,1410.94,14.62,21.61,553.84,2388.04,9054.02,1.3,47.42,521.46,2388.09,8130.33,8.4509,0.03,393,2388,100.0,38.79,23.256,152
11789,60,21,0.0026,-0.0004,100.0,518.67,642.68,1591.44,1407.02,14.62,21.61,553.36,2388.09,9051.5,1.3,47.53,521.46,2388.08,8134.13,8.4351,0.03,392,2388,100.0,38.96,23.2967,151
11790,60,22,0.0026,-0.0003,100.0,518.67,642.69,1590.2,1402.06,14.62,21.61,553.93,2388.09,9062.25,1.3,47.55,521.54,2388.08,8137.17,8.4588,0.03,391,2388,100.0,38.86,23.2582,150
11791,60,23,0.0027,0.0002,100.0,518.67,642.64,1586.31,1403.05,14.62,21.61,553.89,2388.04,9050.75,1.3,47.4,521.82,2388.08,8130.47,8.4232,0.03,393,2388,100.0,38.92,23.4326,149
11792,60,24,0.0002,-0.0002,100.0,518.67,643.12,1585.76,1399.39,14.62,21.61,553.18,2388.13,9046.47,1.3,47.45,521.42,2388.09,8133.9,8.4293,0.03,393,2388,100.0,38.99,23.3995,148
11793,60,25,-0.0004,0.0004,100.0,518.67,642.88,1591.03,1396.96,14.62,21.61,552.73,2388.09,9058.47,1.3,47.44,521.41,2388.07,8135.07,8.4058,0.03,393,2388,100.0,38.87,23.3572,147
11794,60,26,-0.0005,-0.0,100.0,518.67,642.9,1586.17,1405.04,14.62,21.61,553.55,2388.11,9047.03,1.3,47.53,521.37,2388.09,8136.52,8.4342,0.03,392,2388,100.0,39.02,23.4094,146
11795,60,27,0.0022,-0.0001,100.0,518.67,642.57,1582.8,1408.74,14.62,21.61,553.95,2388.15,9056.78,1.3,47.53,521.45,2388.11,8134.36,8.4271,0.03,393,2388,100.0,38.88,23.3326,145
11796,60,28,-0.001,0.0002,100.0,518.67,642.53,1584.89,1407.07,14.62,21.61,553.47,2387.98,9048.83,1.3,47.39,521.76,2388.09,8135.41,8.4429,0.03,394,2388,100.0,38.72,23.2892,144
11797,60,29,0.0006,-0.0002,100.0,518.67,642.69,1588.32,1405.24,14.62,21.61,553.56,2388.1,9059.57,1.3,47.4,521.68,2388.13,8132.54,8.42,0.03,393,2388,100.0,38.72,23.3482,143
11798,60,30,-0.0005,-0.0005,100.0,518.67,642.61,1589.44,1405.61,14.62,21.61,553.9,2387.99,9056.83,1.3,47.65,521.13,2388.06,8136.96,8.4442,0.03,392,2388,100.0,38.84,23.2398,142
11799,60,31,0.0034,-0.0001,100.0,518.67,642.42,1583.82,1405.05,14.62,21.61,553.72,2388.06,9049.8,1.3,47.35,521.82,2388.13,8130.1,8.4217,0.03,393,2388,100.0,38.95,23.3924,141
11800,60,32,-0.004,0.0,100.0,518.67,642.29,1587.91,1408.66,14.62,21.61,553.0,2388.09,9058.73,1.3,47.49,521.92,2388.07,8136.5,8.4101,0.03,392,2388,100.0,39.01,23.3438,140
11801,60,33,-0.0009,0.0003,100.0,518.67,642.19,1586.51,1401.11,14.62,21.61,554.04,2388.06,9056.19,1.3,47.31,521.47,2388.04,8139.59,8.4186,0.03,392,2388,100.0,39.12,23.4086,139
11802,60,34,-0.0037,-0.0001,100.0,518.67,642.55,1586.15,1408.11,14.62,21.61,553.31,2388.07,9053.71,1.3,47.36,521.63,2388.15,8130.14,8.4326,0.03,393,2388,100.0,38.92,23.3377,138
11803,60,35,-0.0034,-0.0003,100.0,518.67,642.5,1585.77,1404.51,14.62,21.61,553.89,2388.05,9050.01,1.3,47.37,521.84,2388.03,8133.62,8.4279,0.03,392,2388,100.0,38.91,23.3598,137
11804,60,36,-0.001,-0.0,100.0,518.67,642.22,1592.15,1411.93,14.62,21.61,553.42,2388.0,9044.31,1.3,47.46,521.25,2388.15,8133.2,8.4441,0.03,392,2388,100.0,38.91,23.356,136
11805,60,37,0.0038,0.0002,100.0,518.67,642.79,1585.3,1406.96,14.62,21.61,553.38,2388.13,9053.42,1.3,47.35,522.25,2388.1,8135.06,8.4495,0.03,393,2388,100.0,38.92,23.2589,135
11806,60,38,0.0027,-0.0004,100.0,518.67,642.54,1583.17,1405.01,14.62,21.61,553.36,2388.11,9048.53,1.3,47.51,522.39,2388.09,8138.54,8.4264,0.03,394,2388,100.0,39.0,23.1759,134
11807,60,39,0.001,-0.0004,100.0,518.67,642.87,1589.74,1402.28,14.62,21.61,553.81,2388.14,9051.08,1.3,47.48,521.79,2388.04,8134.4,8.4485,0.03,392,2388,100.0,38.67,23.3824,133
11808,60,40,-0.0017,-0.0,100.0,518.67,642.43,1591.92,1409.06,14.62,21.61,554.14,2388.07,9050.64,1.3,47.49,521.36,2388.14,8133.34,8.4151,0.03,393,2388,100.0,38.99,23.3045,132
11809,60,41,0.0005,0.0002,100.0,518.67,642.5,1590.12,1404.31,14.62,21.61,554.33,2388.08,9050.83,1.3,47.3,521.46,2388.12,8135.94,8.4204,0.03,394,2388,100.0,38.9,23.322,131
11810,60,42,-0.0038,-0.0004,100.0,518.67,642.3,1591.12,1406.26,14.62,21.61,553.95,2388.06,9056.48,1.3,47.49,521.33,2388.07,8136.19,8.4492,0.03,392,2388,100.0,38.9,23.299,130
11811,60,43,-0.0003,-0.0003,100.0,518.67,642.08,1595.6,1396.66,14.62,21.61,553.92,2388.09,9052.01,1.3,47.43,521.86,2388.12,8137.68,8.4607,0.03,394,2388,100.0,38.96,23.4068,129
11812,60,44,-0.0011,-0.0004,100.0,518.67,642.35,1590.0,1405.38,14.62,21.61,552.95,2388.09,9047.74,1.3,47.64,521.51,2388.09,8136.07,8.4333,0.03,393,2388,100.0,38.87,23.3188,128
11813,60,45,-0.0023,-0.0,100.0,518.67,642.26,1584.41,1405.56,14.62,21.61,554.66,2388.08,9057.41,1.3,47.48,521.71,2388.04,8132.58,8.4623,0.03,394,2388,100.0,38.82,23.3781,127
11814,60,46,-0.0027,0.0001,100.0,518.67,642.72,1583.27,1404.31,14.62,21.61,553.78,2388.09,9049.58,1.3,47.71,521.67,2388.14,8138.42,8.4426,0.03,392,2388,100.0,39.13,23.3543,126
11815,60,47,-0.0024,-0.0003,100.0,518.67,642.47,1592.7,1407.69,14.62,21.61,553.22,2388.09,9055.9,1.3,47.39,521.5,2388.1,8138.68,8.4185,0.03,393,2388,100.0,38.94,23.2281,125
11816,60,48,-0.0001,-0.0001,100.0,518.67,642.29,1582.93,1404.54,14.62,21.61,552.99,2388.09,9061.48,1.3,47.6,521.62,2388.09,8135.81,8.4264,0.03,394,2388,100.0,38.83,23.1595,124
11817,60,49,0.0021,0.0001,100.0,518.67,642.19,1598.5,1401.84,14.62,21.61,553.57,2388.08,9057.73,1.3,47.45,521.64,2388.04,8134.16,8.4628,0.03,393,2388,100.0,38.86,23.3232,123
11818,60,50,0.0016,-0.0,100.0,518.67,642.71,1577.76,1405.06,14.62,21.61,553.2,2388.12,9059.47,1.3,47.58,521.52,2388.08,8139.86,8.4519,0.03,392,2388,100.0,38.88,23.2795,122
11819,60,51,0.0039,0.0003,100.0,518.67,642.64,1584.72,1415.17,14.62,21.61,553.91,2388.07,9048.45,1.3,47.58,521.88,2388.04,8136.9,8.4269,0.03,392,2388,100.0,38.88,23.2593,121
11820,60,52,0.002,0.0001,100.0,518.67,642.38,1585.92,1412.02,14.62,21.61,553.52,2388.1,9056.13,1.3,47.46,521.06,2388.05,8138.06,8.4747,0.03,392,2388,100.0,38.78,23.2637,120
11821,60,53,-0.0036,-0.0005,100.0,518.67,642.64,1585.77,1403.92,14.62,21.61,553.1,2388.08,9048.18,1.3,47.45,521.48,2388.13,8132.83,8.4371,0.03,393,2388,100.0,38.78,23.3264,119
11822,60,54,-0.0026,-0.0003,100.0,518.67,642.25,1588.5,1404.14,14.62,21.61,554.72,2388.09,9053.83,1.3,47.37,521.75,2388.1,8137.22,8.4047,0.03,394,2388,100.0,38.74,23.4052,118
11823,60,55,0.0052,0.0001,100.0,518.67,642.59,1589.74,1403.18,14.62,21.61,554.11,2388.08,9047.67,1.3,47.48,521.74,2388.05,8134.5,8.4028,0.03,392,2388,100.0,38.8,23.3363,117
11824,60,56,-0.0015,-0.0001,100.0,518.67,642.57,1589.2,1398.14,14.62,21.61,553.27,2388.09,9057.11,1.3,47.68,521.78,2388.1,8139.06,8.3963,0.03,393,2388,100.0,39.07,23.4159,116
11825,60,57,-0.0016,-0.0004,100.0,518.67,642.39,1589.9,1399.21,14.62,21.61,553.27,2388.1,9054.27,1.3,47.39,521.89,2388.1,8134.43,8.4713,0.03,392,2388,100.0,38.82,23.3174,115
11826,60,58,-0.0011,-0.0001,100.0,518.67,642.74,1588.23,1411.0,14.62,21.61,554.02,2388.05,9061.51,1.3,47.57,521.25,2388.14,8137.16,8.4305,0.03,393,2388,100.0,38.91,23.3908,114
11827,60,59,0.0,0.0002,100.0,518.67,642.48,1587.68,1406.69,14.62,21.61,553.21,2388.08,9054.89,1.3,47.43,521.47,2388.08,8132.27,8.4778,0.03,392,2388,100.0,39.03,23.3373,113
11828,60,60,0.0033,0.0,100.0,518.67,642.3,1587.31,1404.39,14.62,21.61,552.82,2388.08,9054.11,1.3,47.56,521.68,2388.05,8135.08,8.4377,0.03,392,2388,100.0,38.83,23.2594,112
11829,60,61,-0.0003,-0.0005,100.0,518.67,642.88,1590.93,1402.93,14.62,21.61,553.55,2388.11,9054.35,1.3,47.4,521.93,2388.09,8136.26,8.4296,0.03,392,2388,100.0,38.8,23.3212,111
11830,60,62,-0.0004,-0.0005,100.0,518.67,642.91,1584.11,1411.56,14.62,21.61,553.58,2388.03,9061.07,1.3,47.43,521.56,2388.11,8134.93,8.4387,0.03,393,2388,100.0,38.67,23.3777,110
11831,60,63,-0.0023,-0.0005,100.0,518.67,642.53,1585.47,1408.66,14.62,21.61,553.38,2388.07,9050.62,1.3,47.29,521.21,2388.11,8134.18,8.446,0.03,392,2388,100.0,38.83,23.3433,109
11832,60,64,-0.0004,0.0004,100.0,518.67,642.62,1587.04,1403.72,14.62,21.61,553.13,2388.09,9048.27,1.3,47.56,521.15,2388.11,8134.84,8.4224,0.03,392,2388,100.0,38.76,23.2791,108
11833,60,65,-0.0026,0.0004,100.0,518.67,643.1,1590.29,1419.87,14.62,21.61,553.02,2388.08,9055.96,1.3,47.43,521.44,2388.05,8135.76,8.4251,0.03,393,2388,100.0,38.78,23.2634,107
11834,60,66,-0.0015,-0.0002,100.0,518.67,642.45,1589.17,1404.86,14.62,21.61,554.4,2388.12,9051.54,1.3,47.55,520.96,2388.13,8136.56,8.4743,0.03,394,2388,100.0,38.75,23.3067,106
11835,60,67,0.0039,0.0003,100.0,518.67,642.17,1587.3,1402.94,14.62,21.61,552.76,2388.06,9058.4,1.3,47.63,521.53,2388.09,8139.21,8.4374,0.03,396,2388,100.0,38.89,23.1706,105
11836,60,68,0.0001,-0.0004,100.0,518.67,642.47,1584.26,1408.68,14.62,21.61,553.11,2388.12,9057.75,1.3,47.6,521.52,2388.07,8139.17,8.4326,0.03,393,2388,100.0,38.84,23.3267,104
